,new,test_curr,test_name,dimm,temp,vdd
53,30,241.49487337199997,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
54,30,235.776843252,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
55,30,241.72160057199997,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
56,30,235.37535681199998,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
57,30,235.102612052,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
58,30,235.65912729200002,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
59,30,241.453910292,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
60,31,280.448070612,sumitFCFS,samsungo18,20,1.35
61,31,279.882933212,sumitFCFS,samsungo18,20,1.35
62,31,279.68893221200005,sumitFCFS,samsungo18,20,1.35
63,31,279.27484925199997,sumitFCFS,samsungo18,20,1.35
64,31,279.337087012,sumitFCFS,samsungo18,20,1.35
65,31,279.010611132,sumitFCFS,samsungo18,20,1.35
66,31,279.21833029199996,sumitFCFS,samsungo18,20,1.35
67,31,279.51066969199996,sumitFCFS,samsungo18,20,1.35
68,31,279.386391012,sumitFCFS,samsungo18,20,1.35
69,31,279.586880092,sumitFCFS,samsungo18,20,1.35
70,31,279.836283372,sumitFCFS,samsungo18,20,1.35
71,31,279.77261237199997,sumitFCFS,samsungo18,20,1.35
72,31,279.215718452,sumitFCFS,samsungo18,20,1.35
73,31,279.17412409199994,sumitFCFS,samsungo18,20,1.35
74,31,279.490196972,sumitFCFS,samsungo18,20,1.35
75,31,280.23970577200004,sumitFRFCFS,samsungo18,20,1.35
76,31,279.70834941199996,sumitFRFCFS,samsungo18,20,1.35
77,31,279.87883709199997,sumitFRFCFS,samsungo18,20,1.35
78,31,279.84799189200004,sumitFRFCFS,samsungo18,20,1.35
79,31,280.01904193199994,sumitFRFCFS,samsungo18,20,1.35
80,31,279.807890412,sumitFRFCFS,samsungo18,20,1.35
81,31,280.662108092,sumitFRFCFS,samsungo18,20,1.35
82,31,280.21244421200004,sumitFRFCFS,samsungo18,20,1.35
83,31,280.49611445200003,sumitFRFCFS,samsungo18,20,1.35
84,31,280.444403452,sumitFRFCFS,samsungo18,20,1.35
85,31,279.96341341199997,sumitFRFCFS,samsungo18,20,1.35
86,31,279.293070092,sumitFRFCFS,samsungo18,20,1.35
87,31,279.95082569199997,sumitFRFCFS,samsungo18,20,1.35
88,31,280.60470333200004,sumitFRFCFS,samsungo18,20,1.35
89,31,280.274778892,sumitFRFCFS,samsungo18,20,1.35
90,31,241.427076132,sumitAHB,samsungo18,20,1.35
91,31,235.75312073199999,sumitAHB,samsungo18,20,1.35
92,31,241.366980172,sumitAHB,samsungo18,20,1.35
93,31,241.513679772,sumitAHB,samsungo18,20,1.35
94,31,241.949077412,sumitAHB,samsungo18,20,1.35
95,31,235.97707301199998,sumitAHB,samsungo18,20,1.35
96,31,241.878473612,sumitAHB,samsungo18,20,1.35
97,31,242.038844892,sumitAHB,samsungo18,20,1.35
98,31,235.943420932,sumitAHB,samsungo18,20,1.35
99,31,236.010177692,sumitAHB,samsungo18,20,1.35
100,31,241.260025172,sumitAHB,samsungo18,20,1.35
101,31,240.967522532,sumitAHB,samsungo18,20,1.35
102,31,241.497379652,sumitAHB,samsungo18,20,1.35
103,31,241.82556021199997,sumitAHB,samsungo18,20,1.35
104,31,241.23970853200004,sumitAHB,samsungo18,20,1.35
105,31,236.132857532,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
106,31,241.482171812,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
107,31,235.55955977199997,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
108,31,241.803501452,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
109,31,241.660383132,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
110,31,241.76562025200002,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
111,31,242.56142605199997,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
112,31,236.880302012,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
113,31,242.18491909200003,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
114,31,236.377852372,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
115,31,236.61840317200003,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
116,31,242.32402109199998,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
117,31,236.094357612,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
118,31,242.05342625199995,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
119,31,241.75548233200004,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
120,32,280.36111981199997,sumitFCFS,samsungo18,20,1.35
121,32,280.51809573200006,sumitFCFS,samsungo18,20,1.35
122,32,281.036091132,sumitFCFS,samsungo18,20,1.35
123,32,280.899322692,sumitFCFS,samsungo18,20,1.35
124,32,280.672918332,sumitFCFS,samsungo18,20,1.35
125,32,280.47497461200004,sumitFCFS,samsungo18,20,1.35
126,32,280.588766892,sumitFCFS,samsungo18,20,1.35
127,32,280.201369452,sumitFCFS,samsungo18,20,1.35
128,32,280.70608977200004,sumitFCFS,samsungo18,20,1.35
129,32,280.78400385199996,sumitFCFS,samsungo18,20,1.35
130,32,280.794913932,sumitFCFS,samsungo18,20,1.35
131,32,281.477954292,sumitFCFS,samsungo18,20,1.35
132,32,281.023927452,sumitFCFS,samsungo18,20,1.35
133,32,280.77085869200005,sumitFCFS,samsungo18,20,1.35
134,32,281.083982692,sumitFCFS,samsungo18,20,1.35
135,32,281.150125012,sumitFRFCFS,samsungo18,20,1.35
136,32,280.944177812,sumitFRFCFS,samsungo18,20,1.35
137,32,280.631226932,sumitFRFCFS,samsungo18,20,1.35
138,32,280.938225252,sumitFRFCFS,samsungo18,20,1.35
139,32,281.49733789199996,sumitFRFCFS,samsungo18,20,1.35
140,32,281.515173812,sumitFRFCFS,samsungo18,20,1.35
141,32,281.539678932,sumitFRFCFS,samsungo18,20,1.35
142,32,281.43910385199996,sumitFRFCFS,samsungo18,20,1.35
143,32,281.580043932,sumitFRFCFS,samsungo18,20,1.35
144,32,282.348873892,sumitFRFCFS,samsungo18,20,1.35
145,32,282.00275885200006,sumitFRFCFS,samsungo18,20,1.35
146,32,281.69862077199997,sumitFRFCFS,samsungo18,20,1.35
147,32,281.255698692,sumitFRFCFS,samsungo18,20,1.35
148,32,281.323786732,sumitFRFCFS,samsungo18,20,1.35
149,32,281.506665012,sumitFRFCFS,samsungo18,20,1.35
150,32,236.86176233199998,sumitAHB,samsungo18,20,1.35
151,32,242.83173069199998,sumitAHB,samsungo18,20,1.35
152,32,242.853043852,sumitAHB,samsungo18,20,1.35
153,32,242.90344697199998,sumitAHB,samsungo18,20,1.35
154,32,243.059104772,sumitAHB,samsungo18,20,1.35
155,32,237.083254492,sumitAHB,samsungo18,20,1.35
156,32,242.62319241199998,sumitAHB,samsungo18,20,1.35
157,32,237.040261772,sumitAHB,samsungo18,20,1.35
158,32,242.99054097200002,sumitAHB,samsungo18,20,1.35
159,32,242.561834492,sumitAHB,samsungo18,20,1.35
160,32,237.08848105200002,sumitAHB,samsungo18,20,1.35
161,32,237.41778133199998,sumitAHB,samsungo18,20,1.35
162,32,237.136678972,sumitAHB,samsungo18,20,1.35
163,32,243.829175812,sumitAHB,samsungo18,20,1.35
164,32,242.966235332,sumitAHB,samsungo18,20,1.35
165,32,237.31940517200002,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
166,32,236.802878012,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
167,32,242.79537329200002,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
168,32,242.980972532,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
169,32,243.47747809199998,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
170,32,237.633957172,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
171,32,243.694950452,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
172,32,243.313350172,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
173,32,243.52261145199998,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
174,32,243.31265113199998,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
175,32,237.01053205199997,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
176,32,236.469106812,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
177,32,237.148239172,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
178,32,242.60979673200004,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
179,32,236.64052753200005,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
180,33,281.043952412,sumitFCFS,samsungo18,20,1.35
181,33,281.714898452,sumitFCFS,samsungo18,20,1.35
182,33,282.097942532,sumitFCFS,samsungo18,20,1.35
183,33,281.65635253199997,sumitFCFS,samsungo18,20,1.35
184,33,281.85321817199997,sumitFCFS,samsungo18,20,1.35
185,33,281.69302277199995,sumitFCFS,samsungo18,20,1.35
186,33,281.729097372,sumitFCFS,samsungo18,20,1.35
187,33,281.903234652,sumitFCFS,samsungo18,20,1.35
188,33,282.121432092,sumitFCFS,samsungo18,20,1.35
189,33,281.93913145199997,sumitFCFS,samsungo18,20,1.35
190,33,281.788299372,sumitFCFS,samsungo18,20,1.35
191,33,281.61632361200003,sumitFCFS,samsungo18,20,1.35
192,33,281.99811737199997,sumitFCFS,samsungo18,20,1.35
193,33,282.005791692,sumitFCFS,samsungo18,20,1.35
194,33,281.789374532,sumitFCFS,samsungo18,20,1.35
195,33,281.57090445200004,sumitFRFCFS,samsungo18,20,1.35
196,33,282.090381772,sumitFRFCFS,samsungo18,20,1.35
197,33,281.431121812,sumitFRFCFS,samsungo18,20,1.35
198,33,282.02619465199996,sumitFRFCFS,samsungo18,20,1.35
199,33,281.870399812,sumitFRFCFS,samsungo18,20,1.35
200,33,281.970630972,sumitFRFCFS,samsungo18,20,1.35
201,33,282.186549932,sumitFRFCFS,samsungo18,20,1.35
202,33,282.978243732,sumitFRFCFS,samsungo18,20,1.35
203,33,282.414895932,sumitFRFCFS,samsungo18,20,1.35
204,33,282.76200797200005,sumitFRFCFS,samsungo18,20,1.35
205,33,282.852532532,sumitFRFCFS,samsungo18,20,1.35
206,33,282.19275981199996,sumitFRFCFS,samsungo18,20,1.35
207,33,282.226792172,sumitFRFCFS,samsungo18,20,1.35
208,33,282.222934452,sumitFRFCFS,samsungo18,20,1.35
209,33,282.021008132,sumitFRFCFS,samsungo18,20,1.35
210,33,237.351333292,sumitAHB,samsungo18,20,1.35
211,33,243.156914092,sumitAHB,samsungo18,20,1.35
212,33,237.665528372,sumitAHB,samsungo18,20,1.35
213,33,243.57699497199997,sumitAHB,samsungo18,20,1.35
214,33,243.70533681199998,sumitAHB,samsungo18,20,1.35
215,33,237.32841805200002,sumitAHB,samsungo18,20,1.35
216,33,243.316302332,sumitAHB,samsungo18,20,1.35
217,33,243.819465012,sumitAHB,samsungo18,20,1.35
218,33,238.371940252,sumitAHB,samsungo18,20,1.35
219,33,237.911757652,sumitAHB,samsungo18,20,1.35
220,33,237.79855373200002,sumitAHB,samsungo18,20,1.35
221,33,237.905311252,sumitAHB,samsungo18,20,1.35
222,33,243.534944452,sumitAHB,samsungo18,20,1.35
223,33,243.72618921199998,sumitAHB,samsungo18,20,1.35
224,33,237.344899932,sumitAHB,samsungo18,20,1.35
225,33,243.578463932,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
226,33,237.927568092,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
227,33,237.73835829200002,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
228,33,243.456255572,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
229,33,243.362183492,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
230,33,238.149818652,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
231,33,243.21953097200003,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
232,33,243.14757097199998,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
233,33,237.25078789200003,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
234,33,236.925581812,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
235,33,243.178132772,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
236,33,237.556428932,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
237,33,244.106261652,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
238,33,244.24050729200002,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
239,33,244.114281852,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
240,34,282.171165772,sumitFCFS,samsungo18,20,1.35
241,34,281.90369553200003,sumitFCFS,samsungo18,20,1.35
242,34,282.36955161199995,sumitFCFS,samsungo18,20,1.35
243,34,281.773980412,sumitFCFS,samsungo18,20,1.35
244,34,282.13376065200003,sumitFCFS,samsungo18,20,1.35
245,34,281.658102692,sumitFCFS,samsungo18,20,1.35
246,34,282.249784092,sumitFCFS,samsungo18,20,1.35
247,34,282.105014132,sumitFCFS,samsungo18,20,1.35
248,34,282.224953972,sumitFCFS,samsungo18,20,1.35
249,34,281.637322932,sumitFCFS,samsungo18,20,1.35
250,34,281.930496692,sumitFCFS,samsungo18,20,1.35
251,34,281.706366852,sumitFCFS,samsungo18,20,1.35
252,34,281.99190997200003,sumitFCFS,samsungo18,20,1.35
253,34,281.88274957199997,sumitFCFS,samsungo18,20,1.35
254,34,281.763777532,sumitFCFS,samsungo18,20,1.35
255,34,282.385646532,sumitFRFCFS,samsungo18,20,1.35
256,34,281.622019132,sumitFRFCFS,samsungo18,20,1.35
257,34,281.577298612,sumitFRFCFS,samsungo18,20,1.35
258,34,281.81269117200003,sumitFRFCFS,samsungo18,20,1.35
259,34,281.386340572,sumitFRFCFS,samsungo18,20,1.35
260,34,281.904312252,sumitFRFCFS,samsungo18,20,1.35
261,34,282.40910029199995,sumitFRFCFS,samsungo18,20,1.35
262,34,282.735719052,sumitFRFCFS,samsungo18,20,1.35
263,34,282.72289385199997,sumitFRFCFS,samsungo18,20,1.35
264,34,282.885415732,sumitFRFCFS,samsungo18,20,1.35
265,34,283.068180972,sumitFRFCFS,samsungo18,20,1.35
266,34,282.962515372,sumitFRFCFS,samsungo18,20,1.35
267,34,282.847470452,sumitFRFCFS,samsungo18,20,1.35
268,34,282.830409972,sumitFRFCFS,samsungo18,20,1.35
269,34,282.39170621200003,sumitFRFCFS,samsungo18,20,1.35
270,34,243.462680132,sumitAHB,samsungo18,20,1.35
271,34,243.153045412,sumitAHB,samsungo18,20,1.35
272,34,243.85203997199994,sumitAHB,samsungo18,20,1.35
273,34,243.79511065200003,sumitAHB,samsungo18,20,1.35
274,34,238.04003569199998,sumitAHB,samsungo18,20,1.35
275,34,243.89703781199998,sumitAHB,samsungo18,20,1.35
276,34,243.46181633199998,sumitAHB,samsungo18,20,1.35
277,34,237.424362772,sumitAHB,samsungo18,20,1.35
278,34,237.740153652,sumitAHB,samsungo18,20,1.35
279,34,236.833810692,sumitAHB,samsungo18,20,1.35
280,34,242.951449572,sumitAHB,samsungo18,20,1.35
281,34,243.16168193199996,sumitAHB,samsungo18,20,1.35
282,34,242.94979057199998,sumitAHB,samsungo18,20,1.35
283,34,243.01443645199998,sumitAHB,samsungo18,20,1.35
284,34,236.884381292,sumitAHB,samsungo18,20,1.35
285,34,243.013345452,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
286,34,237.44307325199998,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
287,34,238.259632012,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
288,34,244.223863892,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
289,34,244.63639949199998,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
290,34,238.941909012,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
291,34,244.52439013200004,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
292,34,238.84959445199996,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
293,34,238.87551417199998,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
294,34,238.288464932,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
295,34,239.028216412,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
296,34,244.94541093200002,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
297,34,238.86106293199998,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
298,34,239.08806333200002,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
299,34,244.58191761199998,sumitFRFCFSPRIORHIT,samsungo18,20,1.35
